Sex,Location,Year,Week,Mortality,2015,2016,2017,2018,2019,Mean_Mortality,STD,Z-Score(95%),Conf_interval,Lower_bound_Mean_mortality,Upper_bound_Mean_mortality,Excess_mortality_Mean,Excess_mortality_fluc,P_Score,P_score_fluctuation,Mean Mortality ±,Excess Mortality ±,P_score ±,Population,Excess_mortality_per_10^5,Excess_mortality_per_10^5_fluc,Excess_mortality_per_10^5_±
Total,Slovenia,2020,35,341.0,337.0,373.0,380.0,365.0,340.0,359.0,17.4,1.96,15.3,343.7,374.3,-18.0,15.3,-5.0,3.9,359.0 (±15.3),-18.0 (±15.3),-5.0% (±3.9%),2095861,-0.9,0.8,-0.9(±0.8)
Total,Slovenia,2020,36,370.0,315.0,332.0,339.0,358.0,333.0,335.4,13.8,1.96,12.1,323.29999999999995,347.5,34.6,12.1,10.3,3.8,335.4 (±12.1),34.6 (±12.1),10.3% (±3.8%),2095861,1.7,0.5,1.7(±0.5)
Total,Slovenia,2020,37,392.0,309.0,363.0,340.0,391.0,388.0,358.2,30.8,1.96,27.0,331.2,385.2,33.8,27.0,9.4,7.6,358.2 (±27.0),33.8 (±27.0),9.4% (±7.6%),2095861,1.6,1.3,1.6(±1.3)
Total,Slovenia,2020,38,420.0,360.0,358.0,364.0,382.0,342.0,361.2,12.8,1.96,11.2,350.0,372.4,58.8,11.2,16.3,3.5,361.2 (±11.2),58.8 (±11.2),16.3% (±3.5%),2095861,2.8,0.5,2.8(±0.5)
Total,Slovenia,2020,39,353.0,315.0,355.0,374.0,342.0,366.0,350.4,20.7,1.96,18.1,332.29999999999995,368.5,2.6,18.1,0.7,4.9,350.4 (±18.1),2.6 (±18.1),0.7% (±4.9%),2095861,0.1,0.9,0.1(±0.9)
Total,Slovenia,2020,40,408.0,341.0,369.0,398.0,390.0,379.0,375.4,19.8,1.96,17.4,358.0,392.79999999999995,32.6,17.4,8.7,4.8,375.4 (±17.4),32.6 (±17.4),8.7% (±4.8%),2095861,1.6,0.8,1.6(±0.8)
Total,Slovenia,2020,41,412.0,391.0,390.0,370.0,371.0,387.0,381.8,9.3,1.96,8.2,373.6,390.0,30.2,8.2,7.9,2.3,381.8 (±8.2),30.2 (±8.2),7.9% (±2.3%),2095861,1.4,0.4,1.4(±0.4)
Total,Slovenia,2020,42,438.0,354.0,375.0,376.0,371.0,383.0,371.8,9.7,1.96,8.5,363.3,380.3,66.2,8.5,17.8,2.6,371.8 (±8.5),66.2 (±8.5),17.8% (±2.6%),2095861,3.2,0.4,3.2(±0.4)
Total,Slovenia,2020,43,507.0,382.0,395.0,350.0,417.0,369.0,382.6,22.7,1.96,19.9,362.70000000000005,402.5,124.4,19.9,32.5,6.5,382.6 (±19.9),124.4 (±19.9),32.5% (±6.5%),2095861,5.9,1.0,5.9(±1.0)
Total,Slovenia,2020,44,585.0,408.0,341.0,385.0,393.0,333.0,372.0,29.6,1.96,25.9,346.1,397.9,213.0,25.9,57.3,10.3,372.0 (±25.9),213.0 (±25.9),57.3% (±10.3%),2095861,10.2,1.2,10.2(±1.2)
Total,Slovenia,2020,45,620.0,379.0,374.0,380.0,348.0,385.0,373.2,13.1,1.96,11.5,361.7,384.7,246.8,11.5,66.1,4.9,373.2 (±11.5),246.8 (±11.5),66.1% (±4.9%),2095861,11.8,0.5,11.8(±0.5)
Total,Slovenia,2020,46,731.0,376.0,381.0,393.0,392.0,404.0,389.2,9.8,1.96,8.6,380.59999999999997,397.8,341.8,8.6,87.8,4.0,389.2 (±8.6),341.8 (±8.6),87.8% (±4.0%),2095861,16.3,0.4,16.3(±0.4)
Total,Slovenia,2020,47,719.0,358.0,366.0,391.0,384.0,362.0,372.2,12.9,1.96,11.3,360.9,383.5,346.8,11.3,93.2,5.7,372.2 (±11.3),346.8 (±11.3),93.2% (±5.7%),2095861,16.5,0.6,16.5(±0.6)
Total,Slovenia,2020,48,777.0,378.0,357.0,362.0,406.0,359.0,372.4,18.4,1.96,16.1,356.29999999999995,388.5,404.6,16.1,108.6,8.6,372.4 (±16.1),404.6 (±16.1),108.6% (±8.6%),2095861,19.3,0.8,19.3(±0.8)
Total,Slovenia,2020,49,797.0,370.0,394.0,399.0,407.0,436.0,401.2,21.3,1.96,18.7,382.5,419.9,395.8,18.7,98.7,8.9,401.2 (±18.7),395.8 (±18.7),98.7% (±8.9%),2095861,18.9,0.9,18.9(±0.9)
Total,Slovenia,2020,50,783.0,433.0,347.0,390.0,422.0,444.0,407.2,35.1,1.96,30.8,376.4,438.0,375.8,30.8,92.3,13.5,407.2 (±30.8),375.8 (±30.8),92.3% (±13.5%),2095861,17.9,1.5,17.9(±1.5)
Total,Slovenia,2020,51,711.0,359.0,413.0,397.0,427.0,437.0,406.6,27.3,1.96,23.9,382.70000000000005,430.5,304.4,23.9,74.9,9.7,406.6 (±23.9),304.4 (±23.9),74.9% (±9.7%),2095861,14.5,1.2,14.5(±1.2)
Total,Slovenia,2020,52,681.0,347.0,466.0,422.0,421.0,396.0,410.4,38.9,1.96,34.1,376.29999999999995,444.5,270.6,34.1,65.9,12.7,410.4 (±34.1),270.6 (±34.1),65.9% (±12.7%),2095861,12.9,1.6,12.9(±1.6)
Total,Slovenia,2020,53,656.0,401.0,466.0,422.0,421.0,396.0,401.0,24.7,1.96,21.7,379.3,422.7,255.0,21.7,63.6,8.4,401.0 (±21.7),255.0 (±21.7),63.6% (±8.4%),2095861,12.2,1.0,12.2(±1.0)
Total,Spain,2020,10,8382.0,9421.0,8653.0,8213.0,9203.0,8595.0,8817.0,437.0,1.96,383.0,8434.0,9200.0,-435.0,383.0,-4.9,4.0,8817.0 (±383.0),-435.0 (±383.0),-4.9% (±4.0%),47332614,-0.9,0.8,-0.9(±0.8)
Total,Spain,2020,11,9402.0,8785.0,8811.0,7906.0,8862.0,8205.0,8513.8,386.8,1.96,339.0,8174.799999999999,8852.8,888.2,339.0,10.4,4.2,8513.8 (±339.0),888.2 (±339.0),10.4% (±4.2%),47332614,1.9,0.7,1.9(±0.7)
Total,Spain,2020,12,12726.0,8379.0,8291.0,7875.0,8616.0,8027.0,8237.6,261.5,1.96,229.2,8008.400000000001,8466.800000000001,4488.4,229.2,54.5,4.2,8237.6 (±229.2),4488.4 (±229.2),54.5% (±4.2%),47332614,9.5,0.5,9.5(±0.5)
Total,Spain,2020,13,19682.0,8366.0,8375.0,7827.0,8628.0,8171.0,8273.4,266.2,1.96,233.3,8040.099999999999,8506.699999999999,11408.6,233.3,137.9,6.5,8273.4 (±233.3),11408.6 (±233.3),137.9% (±6.5%),47332614,24.1,0.5,24.1(±0.5)
Total,Spain,2020,14,20809.0,8282.0,7998.0,7814.0,8414.0,8087.0,8119.0,210.8,1.96,184.8,7934.2,8303.8,12690.0,184.8,156.3,5.7,8119.0 (±184.8),12690.0 (±184.8),156.3% (±5.7%),47332614,26.8,0.4,26.8(±0.4)
Total,Spain,2020,15,17193.0,7894.0,7859.0,7800.0,8335.0,8055.0,7988.6,192.7,1.96,168.9,7819.700000000001,8157.5,9204.4,168.9,115.2,4.4,7988.6 (±168.9),9204.4 (±168.9),115.2% (±4.4%),47332614,19.4,0.4,19.4(±0.4)
Total,Spain,2020,16,13158.0,7855.0,7589.0,7574.0,8112.0,7801.0,7786.2,197.5,1.96,173.1,7613.099999999999,7959.3,5371.8,173.1,69.0,3.7,7786.2 (±173.1),5371.8 (±173.1),69.0% (±3.7%),47332614,11.3,0.4,11.3(±0.4)
Total,Spain,2020,17,10362.0,7802.0,7462.0,7661.0,7735.0,7759.0,7683.8,120.0,1.96,105.2,7578.6,7789.0,2678.2,105.2,34.9,1.9,7683.8 (±105.2),2678.2 (±105.2),34.9% (±1.9%),47332614,5.7,0.2,5.7(±0.2)
Total,Spain,2020,18,8930.0,7365.0,7606.0,7520.0,7359.0,7744.0,7518.8,146.6,1.96,128.5,7390.3,7647.3,1411.2,128.5,18.8,2.0,7518.8 (±128.5),1411.2 (±128.5),18.8% (±2.0%),47332614,3.0,0.3,3.0(±0.3)
Total,Spain,2020,19,8369.0,7464.0,7374.0,7622.0,7595.0,7731.0,7557.2,125.0,1.96,109.6,7447.599999999999,7666.8,811.8,109.6,10.7,1.5,7557.2 (±109.6),811.8 (±109.6),10.7% (±1.5%),47332614,1.7,0.2,1.7(±0.2)
Total,Spain,2020,20,7470.0,7543.0,7533.0,7494.0,7511.0,7536.0,7523.4,18.2,1.96,16.0,7507.4,7539.4,-53.4,16.0,-0.7,0.2,7523.4 (±16.0),-53.4 (±16.0),-0.7% (±0.2%),47332614,-0.1,0.0,-0.1(±0.0)
Total,Spain,2020,21,7546.0,7234.0,7304.0,7666.0,7527.0,7436.0,7433.4,154.5,1.96,135.4,7298.0,7568.799999999999,112.6,135.4,1.5,1.8,7433.4 (±135.4),112.6 (±135.4),1.5% (±1.8%),47332614,0.2,0.3,0.2(±0.3)
Total,Spain,2020,22,7518.0,7096.0,7255.0,7092.0,7306.0,7618.0,7273.4,192.1,1.96,168.4,7105.0,7441.799999999999,244.6,168.4,3.4,2.4,7273.4 (±168.4),244.6 (±168.4),3.4% (±2.4%),47332614,0.5,0.4,0.5(±0.4)
Total,Spain,2020,23,7040.0,7364.0,7576.0,7067.0,7109.0,7508.0,7324.8,205.5,1.96,180.1,7144.7,7504.900000000001,-284.8,180.1,-3.9,2.3,7324.8 (±180.1),-284.8 (±180.1),-3.9% (±2.3%),47332614,-0.6,0.4,-0.6(±0.4)
Total,Spain,2020,24,6742.0,7152.0,7140.0,7819.0,7154.0,7016.0,7256.2,286.1,1.96,250.8,7005.4,7507.0,-514.2,250.8,-7.1,3.1,7256.2 (±250.8),-514.2 (±250.8),-7.1% (±3.1%),47332614,-1.1,0.5,-1.1(±0.5)
Total,Spain,2020,25,6938.0,6956.0,7173.0,7991.0,7713.0,7404.0,7447.4,370.1,1.96,324.4,7123.0,7771.799999999999,-509.4,324.4,-6.8,3.9,7447.4 (±324.4),-509.4 (±324.4),-6.8% (±3.9%),47332614,-1.1,0.7,-1.1(±0.7)
Total,Spain,2020,26,7400.0,7111.0,7345.0,7137.0,7698.0,7570.0,7372.2,232.2,1.96,203.5,7168.7,7575.7,27.8,203.5,0.4,2.7,7372.2 (±203.5),27.8 (±203.5),0.4% (±2.7%),47332614,0.1,0.4,0.1(±0.4)
Total,Spain,2020,27,7841.0,8146.0,7505.0,7156.0,7305.0,8050.0,7632.4,397.1,1.96,348.1,7284.299999999999,7980.5,208.6,348.1,2.7,4.4,7632.4 (±348.1),208.6 (±348.1),2.7% (±4.4%),47332614,0.4,0.8,0.4(±0.8)
Total,Spain,2020,28,7855.0,8351.0,7423.0,7214.0,7366.0,7463.0,7563.4,402.8,1.96,353.1,7210.299999999999,7916.5,291.6,353.1,3.9,4.7,7563.4 (±353.1),291.6 (±353.1),3.9% (±4.7%),47332614,0.6,0.8,0.6(±0.8)
Total,Spain,2020,29,7726.0,8164.0,7377.0,7259.0,7186.0,7301.0,7457.4,358.7,1.96,314.4,7143.0,7771.799999999999,268.6,314.4,3.6,4.2,7457.4 (±314.4),268.6 (±314.4),3.6% (±4.2%),47332614,0.6,0.6,0.6(±0.6)
Total,Spain,2020,30,7942.0,7798.0,7295.0,7110.0,7155.0,7464.0,7364.4,249.5,1.96,218.7,7145.7,7583.099999999999,577.6,218.7,7.8,3.1,7364.4 (±218.7),577.6 (±218.7),7.8% (±3.1%),47332614,1.2,0.5,1.2(±0.5)
Total,Spain,2020,31,8644.0,7349.0,7425.0,7596.0,7731.0,7136.0,7447.4,204.8,1.96,179.5,7267.9,7626.9,1196.6,179.5,16.1,2.8,7447.4 (±179.5),1196.6 (±179.5),16.1% (±2.8%),47332614,2.5,0.4,2.5(±0.4)
Total,Spain,2020,32,8536.0,7219.0,7233.0,7186.0,8003.0,7317.0,7391.6,308.7,1.96,270.6,7121.0,7662.200000000001,1144.4,270.6,15.5,4.1,7391.6 (±270.6),1144.4 (±270.6),15.5% (±4.1%),47332614,2.4,0.6,2.4(±0.6)
Total,Spain,2020,33,8295.0,7075.0,7102.0,7118.0,7194.0,7128.0,7123.4,39.6,1.96,34.7,7088.7,7158.099999999999,1171.6,34.7,16.4,0.5,7123.4 (±34.7),1171.6 (±34.7),16.4% (±0.5%),47332614,2.5,0.0,2.5(±0.0)
Total,Spain,2020,34,8012.0,6801.0,7184.0,7219.0,7015.0,6920.0,7027.8,157.6,1.96,138.1,6889.7,7165.900000000001,984.2,138.1,14.0,2.2,7027.8 (±138.1),984.2 (±138.1),14.0% (±2.2%),47332614,2.1,0.3,2.1(±0.3)
Total,Spain,2020,35,8067.0,6954.0,7100.0,7013.0,6927.0,6898.0,6978.4,71.7,1.96,62.8,6915.599999999999,7041.2,1088.6,62.8,15.6,1.0,6978.4 (±62.8),1088.6 (±62.8),15.6% (±1.0%),47332614,2.3,0.1,2.3(±0.1)
Total,Spain,2020,36,7906.0,6603.0,7203.0,6680.0,6906.0,6904.0,6859.2,209.8,1.96,183.9,6675.3,7043.099999999999,1046.8,183.9,15.3,3.0,6859.2 (±183.9),1046.8 (±183.9),15.3% (±3.0%),47332614,2.2,0.4,2.2(±0.4)
Total,Spain,2020,37,8182.0,6660.0,6641.0,6730.0,6834.0,6939.0,6760.8,111.9,1.96,98.1,6662.7,6858.900000000001,1421.2,98.1,21.0,1.7,6760.8 (±98.1),1421.2 (±98.1),21.0% (±1.7%),47332614,3.0,0.2,3.0(±0.2)
Total,Spain,2020,38,8338.0,6617.0,6956.0,7091.0,7153.0,6996.0,6962.6,186.2,1.96,163.2,6799.400000000001,7125.8,1375.4,163.2,19.8,2.8,6962.6 (±163.2),1375.4 (±163.2),19.8% (±2.8%),47332614,2.9,0.4,2.9(±0.4)
Total,Spain,2020,39,8290.0,6898.0,7036.0,7367.0,7230.0,7027.0,7111.6,166.0,1.96,145.5,6966.1,7257.1,1178.4,145.5,16.6,2.4,7111.6 (±145.5),1178.4 (±145.5),16.6% (±2.4%),47332614,2.5,0.3,2.5(±0.3)
Total,Spain,2020,40,8347.0,6813.0,7072.0,7388.0,7210.0,6978.0,7092.2,196.4,1.96,172.2,6920.0,7264.4,1254.8,172.2,17.7,2.8,7092.2 (±172.2),1254.8 (±172.2),17.7% (±2.8%),47332614,2.7,0.3,2.7(±0.3)
Total,Spain,2020,41,8807.0,7055.0,7036.0,7234.0,7437.0,7312.0,7214.8,152.8,1.96,133.9,7080.900000000001,7348.7,1592.2,133.9,22.1,2.3,7214.8 (±133.9),1592.2 (±133.9),22.1% (±2.3%),47332614,3.4,0.2,3.4(±0.2)
Total,Spain,2020,42,8773.0,7119.0,7185.0,7392.0,7350.0,7314.0,7272.0,103.2,1.96,90.5,7181.5,7362.5,1501.0,90.5,20.6,1.4,7272.0 (±90.5),1501.0 (±90.5),20.6% (±1.4%),47332614,3.2,0.2,3.2(±0.2)
Total,Spain,2020,43,9712.0,7267.0,7512.0,7308.0,7327.0,7543.0,7391.4,113.2,1.96,99.2,7292.2,7490.599999999999,2320.6,99.2,31.4,1.7,7391.4 (±99.2),2320.6 (±99.2),31.4% (±1.7%),47332614,4.9,0.2,4.9(±0.2)
Total,Spain,2020,44,9852.0,7392.0,7244.0,7511.0,7794.0,7698.0,7527.8,199.5,1.96,174.9,7352.900000000001,7702.7,2324.2,174.9,30.9,3.0,7527.8 (±174.9),2324.2 (±174.9),30.9% (±3.0%),47332614,4.9,0.4,4.9(±0.4)
Total,Spain,2020,45,10599.0,7412.0,7775.0,7632.0,8012.0,7677.0,7701.6,195.5,1.96,171.4,7530.200000000001,7873.0,2897.4,171.4,37.6,3.0,7701.6 (±171.4),2897.4 (±171.4),37.6% (±3.0%),47332614,6.1,0.4,6.1(±0.4)
Total,Spain,2020,46,10265.0,7325.0,8076.0,8063.0,7999.0,8036.0,7899.8,288.6,1.96,253.0,7646.8,8152.8,2365.2,253.0,29.9,4.0,7899.8 (±253.0),2365.2 (±253.0),29.9% (±4.0%),47332614,5.0,0.5,5.0(±0.5)
Total,Spain,2020,47,9948.0,7397.0,8090.0,8169.0,7932.0,8217.0,7961.0,298.1,1.96,261.3,7699.7,8222.3,1987.0,261.3,25.0,4.0,7961.0 (±261.3),1987.0 (±261.3),25.0% (±4.0%),47332614,4.2,0.6,4.2(±0.6)
Total,Spain,2020,48,9764.0,7849.0,8321.0,8257.0,7929.0,8328.0,8136.8,205.4,1.96,180.0,7956.8,8316.8,1627.2,180.0,20.0,2.6,8136.8 (±180.0),1627.2 (±180.0),20.0% (±2.6%),47332614,3.4,0.4,3.4(±0.4)
Total,Spain,2020,49,9775.0,8080.0,8124.0,8620.0,8051.0,8021.0,8179.2,223.0,1.96,195.5,7983.7,8374.7,1595.8,195.5,19.5,2.8,8179.2 (±195.5),1595.8 (±195.5),19.5% (±2.8%),47332614,3.4,0.4,3.4(±0.4)
Total,Spain,2020,50,9694.0,8032.0,8612.0,9262.0,8312.0,8340.0,8511.6,417.7,1.96,366.1,8145.5,8877.7,1182.4,366.1,13.9,4.7,8511.6 (±366.1),1182.4 (±366.1),13.9% (±4.7%),47332614,2.5,0.8,2.5(±0.8)
Total,Spain,2020,51,9538.0,8342.0,8980.0,9628.0,8427.0,8393.0,8754.0,494.4,1.96,433.4,8320.6,9187.4,784.0,433.4,9.0,5.2,8754.0 (±433.4),784.0 (±433.4),9.0% (±5.2%),47332614,1.7,0.9,1.7(±0.9)
Total,Spain,2020,52,9172.0,8031.0,9855.0,10412.0,8650.0,8333.0,9056.2,918.2,1.96,804.8,8251.400000000001,9861.0,115.8,804.8,1.3,8.3,9056.2 (±804.8),115.8 (±804.8),1.3% (±8.3%),47332614,0.2,1.7,0.2(±1.7)
Total,Spain,2020,53,9412.0,8427.0,9855.0,10412.0,8650.0,8333.0,8427.0,840.1,1.96,736.4,7690.6,9163.4,985.0,736.4,11.7,9.0,8427.0 (±736.4),985.0 (±736.4),11.7% (±9.0%),47332614,2.1,1.5,2.1(±1.5)
Total,Sweden,2020,10,1826.0,2041.0,1810.0,1830.0,2204.0,1690.0,1915.0,183.5,1.96,160.8,1754.2,2075.8,-89.0,160.8,-4.6,7.4,1915.0 (±160.8),-89.0 (±160.8),-4.6% (±7.4%),10327589,-0.9,1.6,-0.9(±1.6)
Total,Sweden,2020,11,1730.0,1932.0,1800.0,1849.0,2089.0,1829.0,1899.8,104.3,1.96,91.4,1808.3999999999999,1991.2,-169.8,91.4,-8.9,4.2,1899.8 (±91.4),-169.8 (±91.4),-8.9% (±4.2%),10327589,-1.6,0.8,-1.6(±0.8)
Total,Sweden,2020,12,1865.0,1874.0,1795.0,1692.0,1997.0,1632.0,1798.0,129.8,1.96,113.8,1684.2,1911.8,67.0,113.8,3.7,6.1,1798.0 (±113.8),67.0 (±113.8),3.7% (±6.1%),10327589,0.6,1.2,0.6(±1.2)
Total,Sweden,2020,13,2040.0,1930.0,1778.0,1782.0,1948.0,1665.0,1820.6,105.6,1.96,92.6,1728.0,1913.1999999999998,219.4,92.6,12.1,5.5,1820.6 (±92.6),219.4 (±92.6),12.1% (±5.5%),10327589,2.1,0.9,2.1(±0.9)
Total,Sweden,2020,14,2383.0,1834.0,1705.0,1794.0,1988.0,1698.0,1803.8,105.7,1.96,92.7,1711.1,1896.5,579.2,92.7,32.1,6.4,1803.8 (±92.7),579.2 (±92.7),32.1% (±6.4%),10327589,5.6,0.9,5.6(±0.9)
Total,Sweden,2020,15,2569.0,1849.0,1773.0,1719.0,1782.0,1612.0,1747.0,79.1,1.96,69.3,1677.7,1816.3,822.0,69.3,47.1,5.7,1747.0 (±69.3),822.0 (±69.3),47.1% (±5.7%),10327589,8.0,0.6,8.0(±0.6)
Total,Sweden,2020,16,2525.0,1844.0,1771.0,1768.0,1687.0,1736.0,1761.2,51.3,1.96,45.0,1716.2,1806.2,763.8,45.0,43.4,3.6,1761.2 (±45.0),763.8 (±45.0),43.4% (±3.6%),10327589,7.4,0.4,7.4(±0.4)
Total,Sweden,2020,17,2269.0,1764.0,1604.0,1772.0,1639.0,1698.0,1695.4,66.5,1.96,58.3,1637.1000000000001,1753.7,573.6,58.3,33.8,4.4,1695.4 (±58.3),573.6 (±58.3),33.8% (±4.4%),10327589,5.6,0.5,5.6(±0.5)
Total,Sweden,2020,18,2239.0,1656.0,1619.0,1696.0,1661.0,1613.0,1649.0,30.3,1.96,26.6,1622.4,1675.6,590.0,26.6,35.8,2.2,1649.0 (±26.6),590.0 (±26.6),35.8% (±2.2%),10327589,5.7,0.3,5.7(±0.3)
Total,Sweden,2020,19,2182.0,1661.0,1586.0,1724.0,1572.0,1643.0,1637.2,54.8,1.96,48.0,1589.2,1685.2,544.8,48.0,33.3,3.8,1637.2 (±48.0),544.8 (±48.0),33.3% (±3.8%),10327589,5.3,0.4,5.3(±0.4)
Total,Sweden,2020,20,1989.0,1668.0,1565.0,1584.0,1486.0,1557.0,1572.0,58.4,1.96,51.2,1520.8,1623.2,417.0,51.2,26.5,4.0,1572.0 (±51.2),417.0 (±51.2),26.5% (±4.0%),10327589,4.0,0.5,4.0(±0.5)
Total,Sweden,2020,21,1918.0,1670.0,1550.0,1646.0,1460.0,1486.0,1562.4,83.7,1.96,73.4,1489.0,1635.8000000000002,355.6,73.4,22.8,5.5,1562.4 (±73.4),355.6 (±73.4),22.8% (±5.5%),10327589,3.4,0.8,3.4(±0.8)
Total,Sweden,2020,22,1656.0,1627.0,1541.0,1620.0,1481.0,1541.0,1562.0,54.8,1.96,48.0,1514.0,1610.0,94.0,48.0,6.0,3.1,1562.0 (±48.0),94.0 (±48.0),6.0% (±3.1%),10327589,0.9,0.5,0.9(±0.5)
Total,Sweden,2020,23,1751.0,1617.0,1462.0,1549.0,1513.0,1544.0,1537.0,50.6,1.96,44.4,1492.6,1581.4,214.0,44.4,13.9,3.2,1537.0 (±44.4),214.0 (±44.4),13.9% (±3.2%),10327589,2.1,0.4,2.1(±0.4)
Total,Sweden,2020,24,1721.0,1609.0,1541.0,1590.0,1441.0,1444.0,1525.0,70.9,1.96,62.1,1462.9,1587.1,196.0,62.1,12.9,4.5,1525.0 (±62.1),196.0 (±62.1),12.9% (±4.5%),10327589,1.9,0.6,1.9(±0.6)
Total,Sweden,2020,25,1670.0,1592.0,1573.0,1491.0,1500.0,1526.0,1536.4,39.8,1.96,34.9,1501.5,1571.3000000000002,133.6,34.9,8.7,2.4,1536.4 (±34.9),133.6 (±34.9),8.7% (±2.4%),10327589,1.3,0.3,1.3(±0.3)
Total,Sweden,2020,26,1674.0,1525.0,1541.0,1587.0,1633.0,1512.0,1559.6,44.6,1.96,39.1,1520.5,1598.6999999999998,114.4,39.1,7.3,2.6,1559.6 (±39.1),114.4 (±39.1),7.3% (±2.6%),10327589,1.1,0.4,1.1(±0.4)
Total,Sweden,2020,27,1565.0,1674.0,1549.0,1549.0,1588.0,1537.0,1579.4,50.3,1.96,44.1,1535.3000000000002,1623.5,-14.4,44.1,-0.9,2.7,1579.4 (±44.1),-14.4 (±44.1),-0.9% (±2.7%),10327589,-0.1,0.4,-0.1(±0.4)
Total,Sweden,2020,28,1571.0,1560.0,1605.0,1525.0,1585.0,1558.0,1566.6,27.1,1.96,23.8,1542.8,1590.3999999999999,4.4,23.8,0.3,1.5,1566.6 (±23.8),4.4 (±23.8),0.3% (±1.5%),10327589,0.0,0.3,0.0(±0.3)
Total,Sweden,2020,29,1513.0,1529.0,1616.0,1512.0,1724.0,1482.0,1572.6,87.8,1.96,77.0,1495.6,1649.6,-59.6,77.0,-3.8,4.5,1572.6 (±77.0),-59.6 (±77.0),-3.8% (±4.5%),10327589,-0.6,0.8,-0.6(±0.8)
Total,Sweden,2020,30,1540.0,1538.0,1630.0,1484.0,1642.0,1514.0,1561.6,63.2,1.96,55.4,1506.1999999999998,1617.0,-21.6,55.4,-1.4,3.4,1561.6 (±55.4),-21.6 (±55.4),-1.4% (±3.4%),10327589,-0.2,0.5,-0.2(±0.5)
Total,Sweden,2020,31,1547.0,1588.0,1574.0,1536.0,1723.0,1491.0,1582.4,77.9,1.96,68.3,1514.1000000000001,1650.7,-35.4,68.3,-2.2,4.1,1582.4 (±68.3),-35.4 (±68.3),-2.2% (±4.1%),10327589,-0.3,0.6,-0.3(±0.6)
Total,Sweden,2020,32,1571.0,1524.0,1574.0,1552.0,1450.0,1548.0,1529.6,42.8,1.96,37.5,1492.1,1567.1,41.4,37.5,2.7,2.5,1529.6 (±37.5),41.4 (±37.5),2.7% (±2.5%),10327589,0.4,0.4,0.4(±0.4)
Total,Sweden,2020,33,1517.0,1535.0,1567.0,1545.0,1505.0,1486.0,1527.6,28.8,1.96,25.2,1502.3999999999999,1552.8,-10.6,25.2,-0.7,1.6,1527.6 (±25.2),-10.6 (±25.2),-0.7% (±1.6%),10327589,-0.1,0.2,-0.1(±0.2)
Total,Sweden,2020,34,1578.0,1563.0,1567.0,1527.0,1495.0,1542.0,1538.8,26.3,1.96,23.1,1515.7,1561.8999999999999,39.2,23.1,2.5,1.5,1538.8 (±23.1),39.2 (±23.1),2.5% (±1.5%),10327589,0.4,0.2,0.4(±0.2)
Total,Sweden,2020,35,1486.0,1458.0,1686.0,1568.0,1584.0,1642.0,1587.6,77.2,1.96,67.7,1519.8999999999999,1655.3,-101.6,67.7,-6.4,3.8,1587.6 (±67.7),-101.6 (±67.7),-6.4% (±3.8%),10327589,-1.0,0.7,-1.0(±0.7)
Total,Sweden,2020,36,1517.0,1648.0,1556.0,1596.0,1617.0,1441.0,1571.6,71.8,1.96,62.9,1508.6999999999998,1634.5,-54.6,62.9,-3.5,3.7,1571.6 (±62.9),-54.6 (±62.9),-3.5% (±3.7%),10327589,-0.5,0.6,-0.5(±0.6)
Total,Sweden,2020,37,1527.0,1552.0,1536.0,1590.0,1516.0,1559.0,1550.6,24.6,1.96,21.6,1529.0,1572.1999999999998,-23.6,21.6,-1.5,1.4,1550.6 (±21.6),-23.6 (±21.6),-1.5% (±1.4%),10327589,-0.2,0.2,-0.2(±0.2)
Total,Sweden,2020,38,1513.0,1566.0,1531.0,1562.0,1645.0,1540.0,1568.8,40.3,1.96,35.3,1533.5,1604.1,-55.8,35.3,-3.6,2.1,1568.8 (±35.3),-55.8 (±35.3),-3.6% (±2.1%),10327589,-0.5,0.3,-0.5(±0.3)
Total,Sweden,2020,39,1563.0,1633.0,1601.0,1532.0,1553.0,1648.0,1593.4,44.7,1.96,39.2,1554.2,1632.6000000000001,-30.4,39.2,-1.9,2.4,1593.4 (±39.2),-30.4 (±39.2),-1.9% (±2.4%),10327589,-0.3,0.4,-0.3(±0.4)
Total,Sweden,2020,40,1547.0,1651.0,1598.0,1708.0,1606.0,1638.0,1640.2,39.2,1.96,34.4,1605.8,1674.6000000000001,-93.2,34.4,-5.7,1.9,1640.2 (±34.4),-93.2 (±34.4),-5.7% (±1.9%),10327589,-0.9,0.3,-0.9(±0.3)
Total,Sweden,2020,41,1543.0,1528.0,1662.0,1695.0,1715.0,1654.0,1650.8,65.3,1.96,57.2,1593.6,1708.0,-107.8,57.2,-6.5,3.2,1650.8 (±57.2),-107.8 (±57.2),-6.5% (±3.2%),10327589,-1.0,0.5,-1.0(±0.5)
Total,Sweden,2020,42,1612.0,1574.0,1750.0,1648.0,1542.0,1622.0,1627.2,71.6,1.96,62.8,1564.4,1690.0,-15.2,62.8,-0.9,3.7,1627.2 (±62.8),-15.2 (±62.8),-0.9% (±3.7%),10327589,-0.1,0.6,-0.1(±0.6)
Total,Sweden,2020,43,1570.0,1698.0,1626.0,1644.0,1660.0,1724.0,1670.4,35.8,1.96,31.4,1639.0,1701.8000000000002,-100.4,31.4,-6.0,1.7,1670.4 (±31.4),-100.4 (±31.4),-6.0% (±1.7%),10327589,-1.0,0.3,-1.0(±0.3)
